"Curs";"Nom ensenyament";"Nivell";"Nom comarca";"Nombre grups";"Nombre places";"Places ofertades a la preinscripció";"Assignacions";"Assignacions: 1a peticio";"Assignacions: Altres peticions";"Places vacants";"Places ocupades";"Nombre centres";"any";"edat";"dones";"homes";"total"
"2024/2025";"Educació infantil: Parvulari";"1";"Moianès";6;119;119;82;75;7;37;82;10;2023;2;56;44;100
"2024/2025";"Educació infantil: Parvulari";"1";"Montsià";26;565;564;470;437;33;94;471;21;2023;2;233;229;462
"2024/2025";"Educació infantil: Parvulari";"1";"Noguera";13;298;298;250;243;7;48;250;32;2023;2;136;149;285
"2024/2025";"Educació infantil: Parvulari";"1";"Osona";75;1481;1480;1262;1151;111;220;1263;65;2023;2;668;715;1383
"2024/2025";"Educació infantil: Parvulari";"1";"Pallars Jussà";4;97;97;71;70;1;26;71;7;2023;2;36;46;82
"2024/2025";"Educació infantil: Parvulari";"1";"Pallars Sobirà";2;51;51;43;43;0;8;43;7;2023;2;23;23;46
"2024/2025";"Educació infantil: Parvulari";"1";"Pla d'Urgell";17;373;373;296;282;14;77;296;19;2023;2;164;159;323
"2024/2025";"Educació infantil: Parvulari";"1";"Pla de l'Estany";14;254;254;249;237;12;8;249;12;2023;2;135;133;268
"2024/2025";"Educació infantil: Parvulari";"1";"Priorat";2;66;66;59;59;0;7;59;15;2023;2;27;21;48
"2024/2025";"Educació infantil: Parvulari";"1";"Ribera d'Ebre";8;214;214;130;130;0;84;130;16;2023;2;81;57;138
"2024/2025";"Educació infantil: Parvulari";"1";"Ripollès";8;181;181;160;155;5;22;160;14;2023;2;77;81;158
"2024/2025";"Educació infantil: Parvulari";"1";"Segarra";10;210;210;188;171;17;22;188;11;2023;2;105;111;216
"2024/2025";"Educació infantil: Parvulari";"1";"Segrià";91;1893;1893;1569;1440;129;324;1569;80;2023;2;875;868;1743
"2024/2025";"Educació infantil: Parvulari";"1";"Selva";73;1501;1494;1297;1189;108;203;1304;46;2023;2;705;792;1497
"2024/2025";"Educació infantil: Parvulari";"1";"Solsonès";6;124;124;108;104;4;16;108;12;2023;2;55;57;112
"2024/2025";"Educació infantil: Parvulari";"1";"Tarragonès";111;2177;2177;1999;1795;204;178;1999;68;2023;2;1058;1097;2155
"2024/2025";"Educació infantil: Parvulari";"1";"Terra Alta";3;134;134;60;60;0;74;60;12;2023;2;38;40;78
"2024/2025";"Educació infantil: Parvulari";"1";"Urgell";17;356;356;303;288;15;53;303;22;2023;2;169;156;325
"2024/2025";"Educació infantil: Parvulari";"1";"Vallès Occidental";386;7956;7949;7186;6673;513;768;7193;237;2023;2;3735;3830;7565
"2024/2025";"Educació infantil: Parvulari";"1";"Vallès Oriental";165;3305;3305;3013;2709;304;298;3013;119;2023;2;1542;1595;3137
"2024/2025";"Educació infantil: Parvulari";"2";"Alt Camp";16;359;20;5;3;2;15;344;27;2023;3;170;192;362
"2024/2025";"Educació infantil: Parvulari";"2";"Alt Empordà";61;1247;71;6;5;1;66;1182;69;2023;3;599;651;1250
"2024/2025";"Educació infantil: Parvulari";"2";"Alt Penedès";51;893;50;10;5;5;40;853;46;2023;3;483;501;984
"2024/2025";"Educació infantil: Parvulari";"2";"Alt Urgell";6;147;15;3;2;1;12;135;12;2023;3;61;72;133
"2024/2025";"Educació infantil: Parvulari";"2";"Alta Ribagorça";1;27;8;0;0;0;8;19;3;2023;3;12;13;25
"2024/2025";"Educació infantil: Parvulari";"2";"Anoia";53;1045;89;24;23;1;65;980;48;2023;3;522;521;1043
"2024/2025";"Educació infantil: Parvulari";"2";"Aran";2;66;5;0;0;0;5;61;7;2023;3;47;31;78
"2024/2025";"Educació infantil: Parvulari";"2";"Bages";76;1502;120;22;18;4;98;1404;60;2023;3;758;787;1545
"2024/2025";"Educació infantil: Parvulari";"2";"Baix Camp";85;1653;44;18;6;12;27;1627;61;2023;3;837;949;1786
"2024/2025";"Educació infantil: Parvulari";"2";"Baix Ebre";31;707;87;12;9;3;75;632;32;2023;3;328;358;686
"2024/2025";"Educació infantil: Parvulari";"2";"Baix Empordà";56;1098;101;13;11;2;91;1010;44;2023;3;561;578;1139
"2024/2025";"Educació infantil: Parvulari";"2";"Baix Llobregat";313;6323;591;127;78;49;466;5859;206;2023;3;3246;3429;6675
"2024/2025";"Educació infantil: Parvulari";"2";"Baix Penedès";49;969;62;12;9;3;50;919;28;2023;3;501;518;1019
"2024/2025";"Educació infantil: Parvulari";"2";"Barcelonès";775;16760;1140;457;243;214;684;16077;471;2023;3;8335;8855;17190
"2024/2025";"Educació infantil: Parvulari";"2";"Berguedà";15;326;25;8;5;3;19;309;24;2023;3;149;159;308
"2024/2025";"Educació infantil: Parvulari";"2";"Cerdanya";6;129;16;1;1;0;15;114;13;2023;3;76;78;154
"2024/2025";"Educació infantil: Parvulari";"2";"Conca de Barberà";6;162;8;0;0;0;8;154;14;2023;3;69;63;132
"2024/2025";"Educació infantil: Parvulari";"2";"Garraf";57;1103;53;22;18;4;31;1072;33;2023;3;594;612;1206
"2024/2025";"Educació infantil: Parvulari";"2";"Garrigues";5;138;20;2;2;0;18;120;16;2023;3;78;76;154
"2024/2025";"Educació infantil: Parvulari";"2";"Garrotxa";25;467;16;3;3;0;14;454;24;2023;3;248;248;496
"2024/2025";"Educació infantil: Parvulari";"2";"Gironès";95;1883;48;25;18;7;33;1860;62;2023;3;931;951;1882
"2024/2025";"Educació infantil: Parvulari";"2";"Maresme";178;3533;317;67;45;22;254;3283;118;2023;3;1780;1889;3669
"2024/2025";"Educació infantil: Parvulari";"2";"Moianès";4;116;16;3;2;1;13;103;10;2023;3;45;51;96
"2024/2025";"Educació infantil: Parvulari";"2";"Montsià";27;572;110;9;8;1;101;471;21;2023;3;273;287;560
"2024/2025";"Educació infantil: Parvulari";"2";"Noguera";13;304;26;6;6;0;21;284;32;2023;3;123;177;300
"2024/2025";"Educació infantil: Parvulari";"2";"Osona";75;1456;128;35;24;11;94;1363;63;2023;3;728;759;1487
"2024/2025";"Educació infantil: Parvulari";"2";"Pallars Jussà";5;115;33;4;4;0;29;86;7;2023;3;56;41;97
"2024/2025";"Educació infantil: Parvulari";"2";"Pallars Sobirà";2;39;0;0;0;0;0;39;7;2023;3;22;28;50
"2024/2025";"Educació infantil: Parvulari";"2";"Pla d'Urgell";16;355;41;4;2;2;37;318;19;2023;3;158;155;313
"2024/2025";"Educació infantil: Parvulari";"2";"Pla de l'Estany";14;261;4;2;2;0;2;259;12;2023;3;150;140;290
"2024/2025";"Educació infantil: Parvulari";"2";"Priorat";1;45;0;0;0;0;0;45;15;2023;3;21;33;54
"2024/2025";"Educació infantil: Parvulari";"2";"Ribera d'Ebre";7;215;81;0;0;0;81;134;16;2023;3;77;71;148
"2024/2025";"Educació infantil: Parvulari";"2";"Ripollès";7;171;9;1;1;0;8;163;14;2023;3;79;104;183
"2024/2025";"Educació infantil: Parvulari";"2";"Segarra";10;221;17;2;0;2;15;206;11;2023;3;95;108;203
"2024/2025";"Educació infantil: Parvulari";"2";"Segrià";92;1905;153;21;11;10;134;1773;80;2023;3;876;938;1814
"2024/2025";"Educació infantil: Parvulari";"2";"Selva";77;1510;130;14;10;4;117;1394;45;2023;3;768;781;1549
"2024/2025";"Educació infantil: Parvulari";"2";"Solsonès";6;139;20;2;1;1;18;121;12;2023;3;59;77;136
"2024/2025";"Educació infantil: Parvulari";"2";"Tarragonès";115;2134;69;12;4;8;59;2077;68;2023;3;1092;1219;2311
"2024/2025";"Educació infantil: Parvulari";"2";"Terra Alta";5;138;61;0;0;0;61;77;12;2023;3;40;39;79
"2024/2025";"Educació infantil: Parvulari";"2";"Urgell";16;360;33;2;0;2;31;329;22;2023;3;158;161;319
"2024/2025";"Educació infantil: Parvulari";"2";"Vallès Occidental";380;7804;493;109;76;33;385;7420;235;2023;3;4083;4038;8121
"2024/2025";"Educació infantil: Parvulari";"2";"Vallès Oriental";162;3251;200;51;34;17;151;3102;119;2023;3;1674;1694;3368
"2024/2025";"Educació infantil: Parvulari";"3";"Alt Camp";30;375;21;3;3;0;18;357;27;2023;4;182;196;378
"2024/2025";"Educació infantil: Parvulari";"3";"Alt Empordà";87;1284;75;17;16;1;60;1226;69;2023;4;655;746;1401
"2024/2025";"Educació infantil: Parvulari";"3";"Alt Penedès";58;1033;70;10;10;0;60;973;46;2023;4;456;512;968
"2024/2025";"Educació infantil: Parvulari";"3";"Alt Urgell";12;148;10;2;2;0;9;140;12;2023;4;71;71;142
"2024/2025";"Educació infantil: Parvulari";"3";"Alta Ribagorça";3;28;5;0;0;0;5;23;3;2023;4;17;18;35
"2024/2025";"Educació infantil: Parvulari";"3";"Anoia";62;1130;112;14;9;5;99;1032;48;2023;4;559;593;1152
"2024/2025";"Educació infantil: Parvulari";"3";"Aran";8;89;12;1;1;0;11;78;7;2023;4;30;47;77
"2024/2025";"Educació infantil: Parvulari";"3";"Bages";84;1624;125;12;11;1;114;1511;62;2023;4;764;846;1610
"2024/2025";"Educació infantil: Parvulari";"3";"Baix Camp";96;1751;24;17;11;6;8;1744;61;2023;4;888;961;1849
"2024/2025";"Educació infantil: Parvulari";"3";"Baix Ebre";44;786;122;3;2;1;119;667;32;2023;4;360;323;683
"2024/2025";"Educació infantil: Parvulari";"3";"Baix Empordà";66;1196;101;13;11;2;89;1108;44;2023;4;594;577;1171
"2024/2025";"Educació infantil: Parvulari";"3";"Baix Llobregat";321;6593;440;71;40;31;372;6224;205;2023;4;3439;3717;7156
"2024/2025";"Educació infantil: Parvulari";"3";"Baix Penedès";55;1059;54;16;10;6;40;1021;28;2023;4;469;467;936
"2024/2025";"Educació infantil: Parvulari";"3";"Barcelonès";780;17111;908;376;209;167;532;16579;471;2023;4;8825;9142;17967
"2024/2025";"Educació infantil: Parvulari";"3";"Berguedà";25;317;27;3;2;1;25;293;24;2023;4;146;151;297
"2024/2025";"Educació infantil: Parvulari";"3";"Cerdanya";12;161;19;1;1;0;18;143;13;2023;4;79;81;160
"2024/2025";"Educació infantil: Parvulari";"3";"Conca de Barberà";12;118;4;2;2;0;2;116;13;2023;4;68;94;162
"2024/2025";"Educació infantil: Parvulari";"3";"Garraf";58;1154;55;19;16;3;36;1118;33;2023;4;666;667;1333
"2024/2025";"Educació infantil: Parvulari";"3";"Garrigues";16;171;16;1;1;0;15;156;16;2023;4;63;90;153
"2024/2025";"Educació infantil: Parvulari";"3";"Garrotxa";30;473;1;2;2;0;0;474;24;2023;4;250;282;532
"2024/2025";"Educació infantil: Parvulari";"3";"Gironès";100;1872;80;24;16;8;61;1816;62;2023;4;1023;1049;2072
"2024/2025";"Educació infantil: Parvulari";"3";"Maresme";183;3716;249;42;26;16;210;3509;120;2023;4;2008;1961;3969
"2024/2025";"Educació infantil: Parvulari";"3";"Moianès";10;122;28;1;1;0;27;95;10;2023;4;58;53;111
"2024/2025";"Educació infantil: Parvulari";"3";"Montsià";33;665;97;8;5;3;89;576;21;2023;4;283;330;613
"2024/2025";"Educació infantil: Parvulari";"3";"Noguera";28;341;27;0;0;0;27;314;32;2023;4;170;179;349
"2024/2025";"Educació infantil: Parvulari";"3";"Osona";86;1523;71;9;8;1;65;1461;63;2023;4;750;808;1558
"2024/2025";"Educació infantil: Parvulari";"3";"Pallars Jussà";9;115;19;0;0;0;19;96;7;2023;4;36;40;76
"2024/2025";"Educació infantil: Parvulari";"3";"Pallars Sobirà";6;63;10;0;0;0;10;53;7;2023;4;23;30;53
"2024/2025";"Educació infantil: Parvulari";"3";"Pla d'Urgell";22;340;41;1;1;0;40;300;19;2023;4;174;158;332
"2024/2025";"Educació infantil: Parvulari";"3";"Pla de l'Estany";17;269;4;2;1;1;2;267;12;2023;4;142;148;290
"2024/2025";"Educació infantil: Parvulari";"3";"Priorat";10;45;0;0;0;0;0;45;15;2023;4;18;22;40
"2024/2025";"Educació infantil: Parvulari";"3";"Ribera d'Ebre";14;237;87;0;0;0;87;150;16;2023;4;71;90;161
"2024/2025";"Educació infantil: Parvulari";"3";"Ripollès";13;195;14;1;1;0;13;182;14;2023;4;92;97;189
"2024/2025";"Educació infantil: Parvulari";"3";"Segarra";12;195;10;2;1;1;9;187;11;2023;4;102;111;213
"2024/2025";"Educació infantil: Parvulari";"3";"Segrià";114;1951;127;20;10;10;107;1844;80;2023;4;917;955;1872
"2024/2025";"Educació infantil: Parvulari";"3";"Selva";75;1485;96;9;8;1;88;1398;45;2023;4;809;792;1601
"2024/2025";"Educació infantil: Parvulari";"3";"Solsonès";12;161;10;1;1;0;9;152;12;2023;4;59;57;116
"2024/2025";"Educació infantil: Parvulari";"3";"Tarragonès";121;2298;108;14;7;7;94;2204;67;2023;4;1247;1283;2530
"2024/2025";"Educació infantil: Parvulari";"3";"Terra Alta";9;146;70;0;0;0;70;76;12;2023;4;48;45;93
"2024/2025";"Educació infantil: Parvulari";"3";"Urgell";23;350;34;2;2;0;32;318;22;2023;4;186;197;383
"2024/2025";"Educació infantil: Parvulari";"3";"Vallès Occidental";393;8193;463;108;74;34;358;7838;235;2023;4;4182;4327;8509
"2024/2025";"Educació infantil: Parvulari";"3";"Vallès Oriental";176;3484;253;53;37;16;208;3284;119;2023;4;1757;1875;3632
"2024/2025";"Educació primària";"1";"Alt Camp";19;392;14;2;2;0;12;380;27;2023;5;214;233;447
"2024/2025";"Educació primària";"1";"Alt Empordà";60;1420;88;14;13;1;74;1346;69;2023;5;709;740;1449
"2024/2025";"Educació primària";"1";"Alt Penedès";54;1048;89;14;11;3;77;973;46;2023;5;536;554;1090
"2024/2025";"Educació primària";"1";"Alt Urgell";6;171;30;6;6;0;24;147;12;2023;5;83;79;162
"2024/2025";"Educació primària";"1";"Alta Ribagorça";1;41;5;0;0;0;5;36;3;2023;5;17;17;34
"2024/2025";"Educació primària";"1";"Anoia";54;1212;111;20;17;3;91;1121;48;2023;5;575;672;1247
"2024/2025";"Educació primària";"1";"Aran";3;82;6;2;2;0;4;78;7;2023;5;36;48;84
"2024/2025";"Educació primària";"1";"Bages";79;1831;233;20;15;5;213;1618;63;2023;5;816;912;1728
"2024/2025";"Educació primària";"1";"Baix Camp";88;1862;56;19;11;8;37;1825;61;2023;5;1003;1068;2071
"2024/2025";"Educació primària";"1";"Baix Ebre";30;803;134;6;6;0;128;675;32;2023;5;349;397;746
"2024/2025";"Educació primària";"1";"Baix Empordà";57;1307;169;24;21;3;148;1162;44;2023;5;668;675;1343
"2024/2025";"Educació primària";"1";"Baix Llobregat";309;7575;924;153;121;32;773;6804;209;2023;5;3759;3934;7693
"2024/2025";"Educació primària";"1";"Baix Penedès";44;1023;89;25;22;3;68;959;28;2023;5;520;537;1057
"2024/2025";"Educació primària";"1";"Barcelonès";799;19318;2390;839;641;198;1555;17767;473;2023;5;9140;9710;18850
"2024/2025";"Educació primària";"1";"Berguedà";17;373;69;4;3;1;65;308;23;2023;5;154;165;319
"2024/2025";"Educació primària";"1";"Cerdanya";7;172;26;2;2;0;24;148;13;2023;5;94;93;187
"2024/2025";"Educació primària";"1";"Conca de Barberà";10;186;22;1;1;0;21;165;14;2023;5;76;100;176
"2024/2025";"Educació primària";"1";"Garraf";56;1249;58;21;14;7;37;1212;33;2023;5;642;703;1345
"2024/2025";"Educació primària";"1";"Garrigues";7;177;41;3;3;0;38;139;16;2023;5;64;78;142
"2024/2025";"Educació primària";"1";"Garrotxa";23;539;17;14;13;1;3;536;23;2023;5;247;305;552
"2024/2025";"Educació primària";"1";"Gironès";96;2139;213;94;88;6;125;2020;62;2023;5;1061;1079;2140
"2024/2025";"Educació primària";"1";"Maresme";182;4298;497;121;95;26;384;3922;120;2023;5;2061;2193;4254
"2024/2025";"Educació primària";"1";"Moianès";4;137;39;0;0;0;39;98;10;2023;5;60;61;121
"2024/2025";"Educació primària";"1";"Montsià";29;720;99;5;5;0;94;626;21;2023;5;316;290;606
"2024/2025";"Educació primària";"1";"Noguera";18;389;56;3;1;2;53;336;32;2023;5;146;184;330
"2024/2025";"Educació primària";"1";"Osona";76;1727;193;15;13;2;179;1549;65;2023;5;792;833;1625
"2024/2025";"Educació primària";"1";"Pallars Jussà";3;95;11;0;0;0;11;84;7;2023;5;47;54;101
"2024/2025";"Educació primària";"1";"Pallars Sobirà";2;64;8;0;0;0;8;56;7;2023;5;25;31;56
"2024/2025";"Educació primària";"1";"Pla d'Urgell";18;441;113;2;2;0;111;330;19;2023;5;166;217;383
"2024/2025";"Educació primària";"1";"Pla de l'Estany";15;307;30;21;20;1;9;298;13;2023;5;178;175;353
"2024/2025";"Educació primària";"1";"Priorat";2;39;0;0;0;0;0;39;15;2023;5;33;46;79
"2024/2025";"Educació primària";"1";"Ribera d'Ebre";7;238;73;0;0;0;73;165;16;2023;5;83;105;188
"2024/2025";"Educació primària";"1";"Ripollès";8;178;0;0;0;0;0;178;14;2023;5;107;104;211
"2024/2025";"Educació primària";"1";"Segarra";10;215;10;1;1;0;9;206;11;2023;5;115;103;218
"2024/2025";"Educació primària";"1";"Segrià";91;2132;212;22;20;2;190;1942;80;2023;5;1006;1004;2010
"2024/2025";"Educació primària";"1";"Selva";70;1641;149;11;9;2;140;1503;45;2023;5;795;880;1675
"2024/2025";"Educació primària";"1";"Solsonès";6;162;26;2;2;0;24;138;12;2023;5;81;82;163
"2024/2025";"Educació primària";"1";"Tarragonès";116;2490;64;30;22;8;34;2456;67;2023;5;1272;1278;2550
"2024/2025";"Educació primària";"1";"Terra Alta";5;150;53;2;2;0;51;99;12;2023;5;40;31;71
"2024/2025";"Educació primària";"1";"Urgell";17;423;36;5;5;0;31;392;22;2023;5;182;170;352
"2024/2025";"Educació primària";"1";"Vallès Occidental";390;9084;876;255;218;37;627;8463;237;2023;5;4401;4785;9186
"2024/2025";"Educació primària";"1";"Vallès Oriental";169;4092;523;82;59;23;448;3651;119;2023;5;1935;2031;3966
"2024/2025";"Educació primària";"2";"Alt Camp";26;436;1;1;1;0;0;436;27;2023;6;223;236;459
"2024/2025";"Educació primària";"2";"Alt Empordà";67;1435;65;10;4;6;59;1380;69;2023;6;685;661;1346
"2024/2025";"Educació primària";"2";"Alt Penedès";52;1115;62;11;9;2;51;1064;46;2023;6;522;603;1125
"2024/2025";"Educació primària";"2";"Alt Urgell";8;176;8;5;4;1;4;173;12;2023;6;87;99;186
"2024/2025";"Educació primària";"2";"Alta Ribagorça";2;37;2;0;0;0;2;35;3;2023;6;11;25;36
"2024/2025";"Educació primària";"2";"Anoia";63;1359;160;8;6;2;152;1207;48;2023;6;660;638;1298
"2024/2025";"Educació primària";"2";"Aran";6;88;6;0;0;0;6;82;7;2023;6;49;53;102
"2024/2025";"Educació primària";"2";"Bages";84;1934;191;15;13;2;177;1758;61;2023;6;928;941;1869
"2024/2025";"Educació primària";"2";"Baix Camp";89;1949;12;2;1;1;10;1939;61;2023;6;991;1096;2087
"2024/2025";"Educació primària";"2";"Baix Ebre";32;852;126;10;10;0;116;736;32;2023;6;374;372;746
"2024/2025";"Educació primària";"2";"Baix Empordà";63;1358;88;6;6;0;84;1276;44;2023;6;665;728;1393
"2024/2025";"Educació primària";"2";"Baix Llobregat";320;7867;732;118;88;30;615;7253;208;2023;6;4063;4251;8314
"2024/2025";"Educació primària";"2";"Baix Penedès";49;1116;53;14;14;0;43;1077;28;2023;6;519;537;1056
"2024/2025";"Educació primària";"2";"Barcelonès";794;19478;1314;345;224;121;969;18509;472;2023;6;9405;9974;19379
"2024/2025";"Educació primària";"2";"Berguedà";19;394;77;5;5;0;72;322;23;2023;6;171;198;369
"2024/2025";"Educació primària";"2";"Cerdanya";9;186;18;3;3;0;15;171;13;2023;6;74;92;166
"2024/2025";"Educació primària";"2";"Conca de Barberà";8;187;12;1;1;0;11;176;14;2023;6;75;94;169
"2024/2025";"Educació primària";"2";"Garraf";55;1249;31;16;12;4;18;1234;33;2023;6;706;769;1475
"2024/2025";"Educació primària";"2";"Garrigues";6;187;46;0;0;0;46;141;16;2023;6;89;88;177
"2024/2025";"Educació primària";"2";"Garrotxa";28;562;30;3;2;1;28;535;23;2023;6;289;296;585
"2024/2025";"Educació primària";"2";"Gironès";97;2155;103;20;19;1;86;2072;62;2023;6;1098;1124;2222
"2024/2025";"Educació primària";"2";"Maresme";184;4487;406;49;35;14;357;4130;120;2023;6;2207;2345;4552
"2024/2025";"Educació primària";"2";"Moianès";7;121;13;1;0;1;12;109;9;2023;6;71;69;140
"2024/2025";"Educació primària";"2";"Montsià";25;675;74;2;2;0;72;603;21;2023;6;298;306;604
"2024/2025";"Educació primària";"2";"Noguera";16;387;61;3;2;1;58;329;32;2023;6;172;163;335
"2024/2025";"Educació primària";"2";"Osona";79;1694;130;10;8;2;122;1574;63;2023;6;815;833;1648
"2024/2025";"Educació primària";"2";"Pallars Jussà";5;122;17;0;0;0;17;105;7;2023;6;49;43;92
"2024/2025";"Educació primària";"2";"Pallars Sobirà";3;56;2;0;0;0;2;54;7;2023;6;30;18;48
"2024/2025";"Educació primària";"2";"Pla d'Urgell";20;420;46;1;1;0;45;375;19;2023;6;174;167;341
"2024/2025";"Educació primària";"2";"Pla de l'Estany";17;352;1;1;0;1;0;352;13;2023;6;151;203;354
"2024/2025";"Educació primària";"2";"Priorat";3;73;0;0;0;0;0;73;15;2023;6;32;37;69
"2024/2025";"Educació primària";"2";"Ribera d'Ebre";9;233;51;2;2;0;49;184;16;2023;6;93;104;197
"2024/2025";"Educació primària";"2";"Ripollès";10;220;18;1;1;0;17;203;14;2023;6;88;94;182
"2024/2025";"Educació primària";"2";"Segarra";10;227;24;2;1;1;23;205;11;2023;6;123;133;256
"2024/2025";"Educació primària";"2";"Segrià";98;2308;226;18;13;5;208;2100;80;2023;6;1001;1089;2090
"2024/2025";"Educació primària";"2";"Selva";69;1656;101;12;10;2;91;1567;45;2023;6;887;916;1803
"2024/2025";"Educació primària";"2";"Solsonès";7;188;13;0;0;0;13;175;12;2023;6;76;76;152
"2024/2025";"Educació primària";"2";"Tarragonès";114;2509;37;11;4;7;26;2483;67;2023;6;1358;1356;2714
"2024/2025";"Educació primària";"2";"Terra Alta";3;126;54;0;0;0;54;72;12;2023;6;44;53;97
"2024/2025";"Educació primària";"2";"Urgell";19;401;52;3;3;0;50;352;22;2023;6;197;198;395
